day,user,material,demand,deadline,total_cost(mil VND),path
23/09/2023,C1,67845463,105,22,264.6,D3 -> C1
26/09/2023,C1,67845463,20,25,50.4,D3 -> C1
27/09/2023,C1,67845463,30,26,75.6,D3 -> C1
29/09/2023,C1,67845463,90,28,226.8,D3 -> C1
02/10/2023,C1,67845463,15,31,37.8,D3 -> C1
03/10/2023,C1,67845463,40,32,100.8,D3 -> C1
27/09/2023,C5,67845463,10,26,2.0,D2 -> C5
30/09/2023,C5,67845463,80,29,16.0,D2 -> C5
18/09/2023,C9,67847280,17,17,3.4,D3 -> C9
20/09/2023,C9,67847280,25,19,5.0,D3 -> C9
21/09/2023,C9,67847280,30,20,6.0,D3 -> C9
22/09/2023,C9,67847280,15,21,3.0,D3 -> C9
23/09/2023,C9,67847280,79,22,15.8,D3 -> C9
25/09/2023,C9,67847280,50,24,10.0,D3 -> C9
27/09/2023,C9,67847280,10,26,2.0,D3 -> C9
28/09/2023,C9,67847280,175,27,218.75,D2 -> D3 -> C9
29/09/2023,C9,67847280,60,28,12.0,D3 -> C9
30/09/2023,C9,67847280,78,29,15.6,D3 -> C9
02/10/2023,C9,67847280,226,31,282.5,D2 -> D3 -> C9
03/10/2023,C9,67847280,167,32,208.75,D2 -> D3 -> C9
18/09/2023,C3,67847280,9,17,9.36,D2 -> D1 -> C3
19/09/2023,C3,67847280,2,18,2.08,D2 -> D1 -> C3
20/09/2023,C3,67847280,10,19,10.4,D2 -> D1 -> C3
21/09/2023,C3,67847280,13,20,13.52,D2 -> D1 -> C3
22/09/2023,C3,67847280,7,21,7.28,D2 -> D1 -> C3
23/09/2023,C3,67847280,11,22,11.44,D2 -> D1 -> C3
25/09/2023,C3,67847280,25,24,26.0,D2 -> D1 -> C3
28/09/2023,C3,67847280,154,27,160.16,D2 -> D1 -> C3
29/09/2023,C3,67847280,15,28,15.6,D2 -> D1 -> C3
30/09/2023,C3,67847280,4,29,4.16,D2 -> D1 -> C3
02/10/2023,C3,67847280,145,31,150.8,D2 -> D1 -> C3
03/10/2023,C3,67847280,42,32,43.68,D2 -> D1 -> C3
19/09/2023,C4,67847280,5,18,4.2,D2 -> C4
23/09/2023,C4,67847280,10,22,8.4,D2 -> C4
28/09/2023,C4,67847280,125,27,105.0,D2 -> C4
30/09/2023,C4,67847280,10,29,8.4,D2 -> C4
18/09/2023,C7,67847282,228,17,22.8,D3 -> C7
19/09/2023,C7,67847282,345,18,34.5,D3 -> C7
20/09/2023,C7,67847282,218,19,21.8,D3 -> C7
21/09/2023,C7,67847282,245,20,24.5,D3 -> C7
22/09/2023,C7,67847282,140,21,14.0,D3 -> C7
23/09/2023,C7,67847282,823,22,82.3,D3 -> C7
25/09/2023,C7,67847282,1243,24,124.3,D3 -> C7
26/09/2023,C7,67847282,620,25,62.0,D3 -> C7
27/09/2023,C7,67847282,677,26,67.7,D3 -> C7
28/09/2023,C7,67847282,1276,27,127.6,D3 -> C7
29/09/2023,C7,67847282,1002,28,100.2,D3 -> C7
30/09/2023,C7,67847282,807,29,80.7,D3 -> C7
02/10/2023,C7,67847282,374,31,37.4,D3 -> C7
03/10/2023,C7,67847282,505,32,50.5,D3 -> C7
18/09/2023,C2,67847282,39,17,9.36,D1 -> C2
19/09/2023,C2,67847282,35,18,8.4,D1 -> C2
20/09/2023,C2,67847282,205,19,49.2,D1 -> C2
21/09/2023,C2,67847282,92,20,22.08,D1 -> C2
22/09/2023,C2,67847282,195,21,46.8,D1 -> C2
23/09/2023,C2,67847282,161,22,38.64,D1 -> C2
25/09/2023,C2,67847282,68,24,16.32,D1 -> C2
26/09/2023,C2,67847282,214,25,51.36,D1 -> C2
27/09/2023,C2,67847282,218,26,52.32,D1 -> C2
28/09/2023,C2,67847282,827,27,198.48,D1 -> C2
29/09/2023,C2,67847282,241,28,57.84,D1 -> C2
30/09/2023,C2,67847282,65,29,15.6,D1 -> C2
02/10/2023,C2,67847282,356,31,85.44,D1 -> C2
03/10/2023,C2,67847282,204,32,48.96,D1 -> C2
20/09/2023,C5,67847282,8,19,1.6,D2 -> C5
21/09/2023,C5,67847282,50,20,10.0,D2 -> C5
22/09/2023,C5,67847282,20,21,4.0,D2 -> C5
23/09/2023,C5,67847282,40,22,8.0,D2 -> C5
28/09/2023,C5,67847282,155,27,31.0,D2 -> C5
29/09/2023,C5,67847282,30,28,6.0,D2 -> C5
30/09/2023,C5,67847282,55,29,11.0,D2 -> C5
03/10/2023,C5,67847282,20,32,4.0,D2 -> C5
18/09/2023,C8,67847284,3,17,0.24,D3 -> C8
19/09/2023,C8,67847284,106,18,8.48,D3 -> C8
20/09/2023,C8,67847284,242,19,19.36,D3 -> C8
21/09/2023,C8,67847284,78,20,6.24,D3 -> C8
22/09/2023,C8,67847284,87,21,6.96,D3 -> C8
23/09/2023,C8,67847284,190,22,15.2,D3 -> C8
25/09/2023,C8,67847284,7,24,0.56,D3 -> C8
26/09/2023,C8,67847284,249,25,19.92,D3 -> C8
27/09/2023,C8,67847284,273,26,21.84,D3 -> C8
28/09/2023,C8,67847284,257,27,20.56,D3 -> C8
29/09/2023,C8,67847284,236,28,18.88,D3 -> C8
30/09/2023,C8,67847284,28,29,2.24,D3 -> C8
02/10/2023,C8,67847284,120,31,9.6,D3 -> C8
03/10/2023,C8,67847284,195,32,15.6,D3 -> C8
18/09/2023,C3,67847284,37,17,14.8,D1 -> C3
19/09/2023,C3,67847284,71,18,28.4,D1 -> C3
20/09/2023,C3,67847284,34,19,13.6,D1 -> C3
21/09/2023,C3,67847284,34,20,13.6,D1 -> C3
22/09/2023,C3,67847284,106,21,42.4,D1 -> C3
23/09/2023,C3,67847284,86,22,34.4,D1 -> C3
25/09/2023,C3,67847284,32,24,12.8,D1 -> C3
26/09/2023,C3,67847284,93,25,37.2,D1 -> C3
27/09/2023,C3,67847284,182,26,207.48,D3 -> D1 -> C3
28/09/2023,C3,67847284,277,27,315.78,D3 -> D1 -> C3
29/09/2023,C3,67847284,71,28,28.4,D1 -> C3
30/09/2023,C3,67847284,424,29,483.36,D3 -> D1 -> C3
02/10/2023,C3,67847284,315,31,359.1,D3 -> D1 -> C3
03/10/2023,C3,67847284,71,32,28.4,D1 -> C3
20/09/2023,C5,67847284,7,19,1.4,D2 -> C5
21/09/2023,C5,67847284,22,20,4.4,D2 -> C5
22/09/2023,C5,67847284,3,21,0.6,D2 -> C5
23/09/2023,C5,67847284,55,22,11.0,D2 -> C5
25/09/2023,C5,67847284,32,24,6.4,D2 -> C5
27/09/2023,C5,67847284,94,26,18.8,D2 -> C5
28/09/2023,C5,67847284,25,27,5.0,D2 -> C5
29/09/2023,C5,67847284,41,28,8.2,D2 -> C5
30/09/2023,C5,67847284,53,29,10.6,D2 -> C5
02/10/2023,C5,67847284,154,31,30.8,D2 -> C5
03/10/2023,C5,67847284,31,32,6.2,D2 -> C5
18/09/2023,C10,67847286,56,17,162.58,D2 -> D1 -> D2 -> D1 -> D3 -> C10
28/09/2023,C10,67847286,91,27,438.7,D1 -> D2 -> D1 -> D2 -> D1 -> D2 -> D1 -> D3 -> C10
29/09/2023,C10,67847286,84,28,351.12,D2 -> D1 -> D2 -> D1 -> D2 -> D1 -> D3 -> C10
30/09/2023,C10,67847286,87,29,419.34,D1 -> D2 -> D1 -> D2 -> D1 -> D2 -> D1 -> D3 -> C10
02/10/2023,C10,67847286,18,31,17.64,D1 -> D3 -> C10
03/10/2023,C10,67847286,22,32,21.56,D1 -> D3 -> C10
18/09/2023,C2,67847286,4,17,0.96,D1 -> C2
19/09/2023,C2,67847286,10,18,2.4,D1 -> C2
20/09/2023,C2,67847286,8,19,1.92,D1 -> C2
21/09/2023,C2,67847286,3,20,0.72,D1 -> C2
22/09/2023,C2,67847286,3,21,0.72,D1 -> C2
23/09/2023,C2,67847286,6,22,1.44,D1 -> C2
27/09/2023,C2,67847286,1,26,0.24,D1 -> C2
28/09/2023,C2,67847286,18,27,4.32,D1 -> C2
29/09/2023,C2,67847286,4,28,0.96,D1 -> C2
19/09/2023,C4,67847286,2,18,1.68,D2 -> C4
20/09/2023,C4,67847286,2,19,1.68,D2 -> C4
21/09/2023,C4,67847286,10,20,14.8,D1 -> D2 -> C4
22/09/2023,C4,67847286,17,21,25.16,D1 -> D2 -> C4
23/09/2023,C4,67847286,26,22,38.48,D1 -> D2 -> C4
28/09/2023,C4,67847286,2,27,1.68,D2 -> C4
29/09/2023,C4,67847286,25,28,37.0,D1 -> D2 -> C4
30/09/2023,C4,67847286,3,29,2.52,D2 -> C4
18/09/2023,C6,67847288,60,17,7.2,D3 -> C6
19/09/2023,C6,67847288,11,18,1.32,D3 -> C6
20/09/2023,C6,67847288,54,19,6.48,D3 -> C6
21/09/2023,C6,67847288,8,20,0.96,D3 -> C6
22/09/2023,C6,67847288,39,21,4.68,D3 -> C6
23/09/2023,C6,67847288,35,22,4.2,D3 -> C6
25/09/2023,C6,67847288,31,24,3.72,D3 -> C6
27/09/2023,C6,67847288,4,26,0.48,D3 -> C6
28/09/2023,C6,67847288,64,27,7.68,D3 -> C6
29/09/2023,C6,67847288,165,28,19.8,D3 -> C6
30/09/2023,C6,67847288,194,29,23.28,D3 -> C6
02/10/2023,C6,67847288,283,31,33.96,D3 -> C6
03/10/2023,C6,67847288,760,32,1687.2,D3 -> D2 -> D3 -> C6
18/09/2023,C1,67847288,1,17,0.16,D1 -> C1
19/09/2023,C1,67847288,3,18,0.48,D1 -> C1
20/09/2023,C1,67847288,1,19,0.16,D1 -> C1
21/09/2023,C1,67847288,9,20,1.44,D1 -> C1
22/09/2023,C1,67847288,17,21,2.72,D1 -> C1
23/09/2023,C1,67847288,10,22,1.6,D1 -> C1
25/09/2023,C1,67847288,40,24,36.0,D3 -> D1 -> C1
26/09/2023,C1,67847288,4,25,0.64,D1 -> C1
27/09/2023,C1,67847288,32,26,5.12,D1 -> C1
28/09/2023,C1,67847288,99,27,89.1,D3 -> D1 -> C1
29/09/2023,C1,67847288,15,28,2.4,D1 -> C1
30/09/2023,C1,67847288,55,29,49.5,D3 -> D1 -> C1
02/10/2023,C1,67847288,110,31,99.0,D3 -> D1 -> C1
03/10/2023,C1,67847288,32,32,5.12,D1 -> C1
20/09/2023,C4,67847288,1,19,0.84,D2 -> C4
22/09/2023,C4,67847288,1,21,0.84,D2 -> C4
23/09/2023,C4,67847288,5,22,4.2,D2 -> C4
25/09/2023,C4,67847288,2,24,1.68,D2 -> C4
30/09/2023,C4,67847288,3,29,2.52,D2 -> C4
03/10/2023,C4,67847288,33,32,27.72,D2 -> C4
18/09/2023,C10,67847291,32,17,7.68,D3 -> C10
19/09/2023,C10,67847291,138,18,33.12,D3 -> C10
20/09/2023,C10,67847291,83,19,19.92,D3 -> C10
21/09/2023,C10,67847291,137,20,32.88,D3 -> C10
22/09/2023,C10,67847291,35,21,8.4,D3 -> C10
23/09/2023,C10,67847291,100,22,24.0,D3 -> C10
25/09/2023,C10,67847291,244,24,58.56,D3 -> C10
26/09/2023,C10,67847291,378,25,90.72,D3 -> C10
27/09/2023,C10,67847291,554,26,132.96,D3 -> C10
28/09/2023,C10,67847291,227,27,54.48,D3 -> C10
29/09/2023,C10,67847291,65,28,15.6,D3 -> C10
30/09/2023,C10,67847291,223,29,53.52,D3 -> C10
02/10/2023,C10,67847291,82,31,19.68,D3 -> C10
03/10/2023,C10,67847291,178,32,42.72,D3 -> C10
18/09/2023,C3,67847291,2,17,0.8,D1 -> C3
19/09/2023,C3,67847291,25,18,10.0,D1 -> C3
20/09/2023,C3,67847291,42,19,47.88,D3 -> D1 -> C3
21/09/2023,C3,67847291,48,20,54.72,D3 -> D1 -> C3
22/09/2023,C3,67847291,17,21,6.8,D1 -> C3
23/09/2023,C3,67847291,33,22,37.62,D3 -> D1 -> C3
25/09/2023,C3,67847291,24,24,9.6,D1 -> C3
26/09/2023,C3,67847291,80,25,91.2,D3 -> D1 -> C3
27/09/2023,C3,67847291,140,26,159.6,D3 -> D1 -> C3
28/09/2023,C3,67847291,164,27,186.96,D3 -> D1 -> C3
29/09/2023,C3,67847291,26,28,29.64,D3 -> D1 -> C3
30/09/2023,C3,67847291,8,29,3.2,D1 -> C3
02/10/2023,C3,67847291,62,31,70.68,D3 -> D1 -> C3
03/10/2023,C3,67847291,5,32,2.0,D1 -> C3
19/09/2023,C5,67847291,30,18,6.0,D2 -> C5
20/09/2023,C5,67847291,10,19,2.0,D2 -> C5
22/09/2023,C5,67847291,2,21,0.4,D2 -> C5
23/09/2023,C5,67847291,30,22,6.0,D2 -> C5
28/09/2023,C5,67847291,1,27,0.2,D2 -> C5
02/10/2023,C5,67847291,2,31,0.4,D2 -> C5
18/09/2023,C6,67847293,34,17,4.08,D3 -> C6
19/09/2023,C6,67847293,51,18,6.12,D3 -> C6
20/09/2023,C6,67847293,30,19,3.6,D3 -> C6
21/09/2023,C6,67847293,42,20,5.04,D3 -> C6
22/09/2023,C6,67847293,27,21,3.24,D3 -> C6
23/09/2023,C6,67847293,13,22,1.56,D3 -> C6
25/09/2023,C6,67847293,15,24,1.8,D3 -> C6
26/09/2023,C6,67847293,71,25,8.52,D3 -> C6
27/09/2023,C6,67847293,87,26,10.44,D3 -> C6
28/09/2023,C6,67847293,13,27,1.56,D3 -> C6
30/09/2023,C6,67847293,21,29,2.52,D3 -> C6
02/10/2023,C6,67847293,2,31,0.24,D3 -> C6
03/10/2023,C6,67847293,15,32,1.8,D3 -> C6
19/09/2023,C2,67847293,6,18,1.44,D1 -> C2
20/09/2023,C2,67847293,7,19,1.68,D1 -> C2
21/09/2023,C2,67847293,13,20,3.12,D1 -> C2
22/09/2023,C2,67847293,4,21,0.96,D1 -> C2
23/09/2023,C2,67847293,13,22,3.12,D1 -> C2
26/09/2023,C2,67847293,89,25,21.36,D1 -> C2
27/09/2023,C2,67847293,47,26,11.28,D1 -> C2
28/09/2023,C2,67847293,50,27,12.0,D1 -> C2
29/09/2023,C2,67847293,25,28,6.0,D1 -> C2
30/09/2023,C2,67847293,5,29,1.2,D1 -> C2
02/10/2023,C2,67847293,61,31,14.64,D1 -> C2
03/10/2023,C2,67847293,30,32,7.2,D1 -> C2
20/09/2023,C4,67847293,4,19,3.36,D2 -> C4
18/09/2023,C7,67847295,243,17,24.3,D3 -> C7
19/09/2023,C7,67847295,380,18,38.0,D3 -> C7
20/09/2023,C7,67847295,753,19,75.3,D3 -> C7
21/09/2023,C7,67847295,180,20,18.0,D3 -> C7
22/09/2023,C7,67847295,269,21,26.9,D3 -> C7
23/09/2023,C7,67847295,234,22,23.4,D3 -> C7
25/09/2023,C7,67847295,141,24,14.1,D3 -> C7
26/09/2023,C7,67847295,402,25,40.2,D3 -> C7
27/09/2023,C7,67847295,400,26,40.0,D3 -> C7
28/09/2023,C7,67847295,811,27,81.1,D3 -> C7
29/09/2023,C7,67847295,309,28,30.9,D3 -> C7
30/09/2023,C7,67847295,701,29,70.1,D3 -> C7
02/10/2023,C7,67847295,616,31,61.6,D3 -> C7
03/10/2023,C7,67847295,256,32,25.6,D3 -> C7
18/09/2023,C2,67847295,9,17,2.16,D1 -> C2
19/09/2023,C2,67847295,21,18,5.04,D1 -> C2
20/09/2023,C2,67847295,35,19,8.4,D1 -> C2
21/09/2023,C2,67847295,55,20,13.2,D1 -> C2
22/09/2023,C2,67847295,28,21,6.72,D1 -> C2
23/09/2023,C2,67847295,55,22,13.2,D1 -> C2
25/09/2023,C2,67847295,43,24,10.32,D1 -> C2
26/09/2023,C2,67847295,115,25,27.6,D1 -> C2
27/09/2023,C2,67847295,99,26,23.76,D1 -> C2
28/09/2023,C2,67847295,510,27,499.8,D3 -> D1 -> C2
29/09/2023,C2,67847295,54,28,12.96,D1 -> C2
30/09/2023,C2,67847295,62,29,14.88,D1 -> C2
02/10/2023,C2,67847295,261,31,62.64,D1 -> C2
03/10/2023,C2,67847295,117,32,28.08,D1 -> C2
19/09/2023,C5,67847295,92,18,18.4,D2 -> C5
20/09/2023,C5,67847295,4,19,0.8,D2 -> C5
22/09/2023,C5,67847295,20,21,4.0,D2 -> C5
23/09/2023,C5,67847295,40,22,8.0,D2 -> C5
27/09/2023,C5,67847295,10,26,2.0,D2 -> C5
